20170032,2017,106,From director Makoto Shinkai; the innovative mind behind Voices of a Distant Star and 5 Centimeters Per Second; comes a beautiful masterpiece about time; the thread of fate; and the hearts of two young souls. The day the stars fell; two lives changed forever. High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night; they suddenly switch places. Mitsuha wakes up in Taki's body; and he in hers. This bizarre occurrence continues to happen randomly; and the two must adjust their lives around each other. Yet; somehow; it works. They build a connection and communicate by leaving notes; messages; and more importantly; an imprint. When a dazzling comet lights up the night's sky; something shifts; and they seek each other out wanting something more-a chance to finally meet. But try as they might; something more daunting than distance prevents them. Is the string of fate between Mitsuha and Taki strong enough to bring them together; or will forces outside their control leave them forever separated?
20170033,2017,90,Drawing from over 100 hours of never-before-seen footage that has been tucked away in the National Geographic archives for over 50 years; award-winning director Brett Morgen tells the story of JANE; a woman whose chimpanzee research challenged the male-dominated scientific consensus of her time and revolutionized our understanding of the natural world. Set to a rich orchestral score from legendary composer Philip Glass; the film offers an unprecedented; intimate portrait of Jane Goodall - a trailblazer who defied the odds to become one of the world's most admired conservationists.
20170034,2017,100,After a botched bank robbery lands his younger brother in prison; Constantine Nikas (Robert Pattinson) embarks on a twisted odyssey through New York City's underworld in an increasingly desperate-and dangerous-attempt to get his brother out of jail. Over the course of one adrenalized night; Constantine finds himself on a mad descent into violence and mayhem as he races against the clock to save his brother and himself; knowing their lives hang in the balance.
20170035,2017,91,"This documentary from Matthew Heineman goes behind enemy lines in Syria to follow the citizen journalist collective ""Raqqa is Being Slaughtered Silently"" as they attempt to expose the human rights violations by ISIS and fight the terrorist group's misinformation campaigns in their home country."
20170036,2017,104,When a renowned architecture scholar falls suddenly ill during a speaking tour; his son Jin (John Cho) finds himself stranded in Columbus; Indiana - a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey (Haley Lu Richardson); a young architecture enthusiast who works at the local library. As their intimacy develops; Jin and Casey explore both the town and their conflicted emotions: Jin's estranged relationship with his father; and Casey's reluctance to leave Columbus and her mother. With its naturalistic rhythms and empathy for the complexities of families; debut director Kogonada's COLUMBUS unfolds as a gently drifting; deeply absorbing conversation. With strong supporting turns from Parker Posey; Rory Culkin; and Michelle Forbes; COLUMBUS is also a showcase for its director's striking eye for the way physical space can affect emotions.
20170037,2017,120,Dawson City: Frozen Time pieces together the bizarre true history of a long-lost collection of 533 nitrate film prints dating from the early 1900s. Discovered buried under a hockey rink in a former Klondike Gold Rush town; their story reveals the links between the movie business and Manifest Destiny in North America.
20170038,2017,95,The story of a family's complicated love; this hilarious and heart-rending film is an intimate portrait of a unique mother/daughter relationship and Hollywood royalty in all its eccentricity.
20170039,2017,87,"Set inside a single room in Folsom Prison; ""The Work"" follows three men from outside as they participate in a four-day group therapy retreat with level-four convicts. Over the four days; each man in the room takes his turn at delving deep into his past. The raw and revealing process that the incarcerated men undertake exceeds the expectations of the free men; ripping them out of their comfort zones and forcing them to see themselves and the prisoners in unexpected ways. ""The Work"" offers a powerful and rare look past the cinder block walls; steel doors and the dehumanizing tropes in our culture to reveal a movement of change and redemption that transcends what we think of as rehabilitation."
20170040,2017, ,Childhood friends Julián (Ricardo Darín) and Tomás (Javier Cámara) were once inseparable. Eventually; the two have lost sight of their friendship. While the divorced Julián remained in Spain where he has lived through the highs and lows of an acting career; the teacher Tomás emigrated to Canada; where he has built up a peaceful existence together with his job; his wife and his children. After a reunion one day in Madrid; their friendship survived once again; as if it had never fallen asleep. Together the two spend a few wonderful days in the city full of nostalgic memories and unforgettable experiences -knowing that this will probably be their last reunion because Julián has been diagnosed terminally ill with cancer.
20170041,2017,107,In April 1992; on Long Island NY; William Jr.; the Ford's eldest child; a black 24 year-old teacher; was killed by Mark Reilly; a white 19 year-old mechanic. Although Ford was unarmed; he became the prime suspect in his own murder. Director Yance Ford chronicles the arc of his family across history; geography and tragedy - from the racial segregation of the Jim Crow South to the promise of New York City; from the presumed safety of middle class suburbs; to the maelstrom of an unexpected; violent death. It is the story of the Ford family: Barbara Dunmore; William Ford and their three children and how their lives were shaped by the enduring shadow of racism in America. A deeply intimate and meditative film; Strong Island asks what one can do when the grief of loss is entwined with historical injustice; and how one grapples with the complicity of silence; which can bind a family in an imitation of life; and a nation with a false sense of justice.
20170042,2017,117,Dwelling on his past glory as a prize-winning author; Ryota (Hiroshi Abe) wastes the money he makes as a private detective on gambling and can barely pay child support. After the death of his father; his aging mother (Kirin Kiki) and beautiful ex-wife (Yoko Make) seem to be moving on with their lives. Renewing contact with his initially distrusting family; Ryota struggles to take back control of his existence and to find a lasting place in the life of his young son (Taiyo Yoshizawa) - until a stormy summer night offers them a chance to truly bond again.
20170043,2017,135,"New Line Cinema's horror thriller ""IT;"" directed by Andy Muschietti (""Mama""); is based on the hugely popular Stephen King novel of the same name; which has been terrifying readers for decades. When children begin to disappear in the town of Derry; Maine; a group of young kids are faced with their biggest fears when they square off against an evil clown named Pennywise; whose history of murder and violence dates back for centuries."
20170044,2017,100,Told by the activists and leaders who live and breathe this movement for justice; Whose Streets? is an unflinching look at the Ferguson uprising. When unarmed teenager Michael Brown is killed by police and left lying in the street for hours; it marks a breaking point for the residents of St. Louis; Missouri. Grief; long-standing racial tensions and renewed anger bring residents together to hold vigil and protest this latest tragedy. Empowered parents; artists; and teachers from around the country come together as freedom fighters. As the national guard descends on Ferguson with military grade weaponry; these young community members become the torchbearers of a new resistance. Filmmakers Sabaah Folayan and Damon Davis know this story because they are the story. Whose Streets? is a powerful battle cry from a generation fighting; not for their civil rights; but for the right to live.
20170045,2017,122,In this next chapter following the 2014 hit; legendary hitman John Wick (Keanu Reeves) is forced back out of retirement by a former associate plotting to seize control of a shadowy international assassins' guild. Bound by a blood oath to help him; John travels to Rome where he squares off against some of the world's deadliest killers.
20170046,2017,81,Deep in the heart of New York's ultra-orthodox Hasidic Jewish community; Menashe--a kind; hapless grocery store clerk--struggles to make ends meet and responsibly parent his young son; Rieven; following his wife Leah's death. Tradition prohibits Menashe from raising his son alone; so Rieven's strict uncle adopts him; leaving Menashe heartbroken. Meanwhile; though Menashe seems to bungle every challenge in his path; his rabbi grants him one special week with Rieven before Leah's memorial. It's his chance to prove himself a suitable man of faith and fatherhood; and restore respect among his doubters.
20170047,2017,127,Acclaimed filmmaker Cristian Mungiu (4 Months; 3 Weeks; 2 Days) returns with this searing human saga about a father driven to extremes in order to protect his daughter's future. Romeo Aldea (Adrian Titieni) is a seemingly honest doctor who regrets having settled in his native Romania; a country still teeming with corruption and back dealings. He channels his ambitions for a better life into his teenage daughter; Eliza (Maria Dragus); who's just one exam away from securing a scholarship to a prestigious British university. But when Eliza is attacked on the eve of her test; endangering her ability to pass; Romeo takes matters into his own hands to ensure her success. Winner of the Best Director prize at Cannes; Graduation is a masterful look at the complex moral choices and compromises some people make when desperation takes hold.
20170048,2017,105,"Filmed with vérité intimacy for almost a decade; QUEST is the moving portrait of an American family living in North Philadelphia. Beginning at the dawn of the Obama presidency; parents Christopher ""Quest"" Rainey; and his wife; Christine'a ""Ma Quest"" Rainey raise a family while navigating the poverty and strife that grips their neighborhood. They nurture a community of artists in their basement home music studio; but even this creative sanctuary can't always keep them safe. Epic in scope; QUEST is a vivid illumination of race and class in America; and a testament to love; commitment; healing and hope."
20170049,2017,83,STEP documents the senior year of a girls' high-school step dance team against the background of inner-city Baltimore. As each one tries to become the first in their families to attend college; the girls strive to make their dancing a success against the backdrop of social unrest in the troubled city.
20170050,2017,101,Dina's getting married in a few weeks and there's still so much to do. She has to move her boyfriend; Scott; from his parents' house to her apartment; and settle him in to only the second home he's ever had; all while juggling his schedule as an early morning Walmart door greeter. She has to get her dress; confirm arrangements with the venue; and make peace with her family; who remain nervous for their beloved Dina after the death of her first husband and the string of troubled relationships that followed. Throughout it all; in the face of obstacles large and small; Dina remains indomitable. She's overcome tragedy and found the man she wants and; at age 48; is bent on building the life for herself that she believes she deserves. Dina is unstoppable; a force of nature; and as the star of her own life story; she's an unconventional movie protagonist the likes of which hasn't been seen before.
20170051,2017,98,Everyone in Justine's family is a vet. And a vegetarian. At sixteen she's a brilliant student starting out at veterinary school where she experiences a decadent; merciless and dangerously seductive world. Desperate to fit in; she strays from her family principles and eats RAW meat for the first time. Justine will soon face the terrible and unexpected consequences as her true self begins to emerge...
20170052,2017,80,Through the story of a man shipwrecked on a tropical island inhabited by turtles; crabs and birds; The Red Turtle recounts the milestones in the life of a human being.
20170053,2017,129,"""In This Corner of the World is an incredibly exquisite; artful and socially relevant film that will impact everyone who sees it. We're really proud in presenting this remarkable; hand-drawn animated film to North American movie audience;"" said Melissa Boag; Shout's Senior Vice President of Kids & Family Entertainment. ""Funimation Films has a great track record in launching prominent international animated movies across cinemas in North America. We couldn't find a more committed and perfect company to join us on the theatrical launch of In This Corner of the World."""
20170054,2017,NULL,The Meyerowitz Stories (New and Selected) stars Adam Sandler; Ben Stiller; Dustin Hoffman; Elizabeth Marvel; Grace Van Patten and Emma Thompson; and is the intergenerational tale of adult siblings contending with the influence of their aging father.
20170055,2017,100,Winner of the Palme d'Or at the 2016 Cannes Film Festival; the latest from legendary director Ken Loach is a gripping; human tale about the impact one man can make. Gruff but goodhearted; Daniel Blake (Dave Johns) is a man out of time: a widowed woodworker who's never owned a computer; he lives according to his own common sense moral code. But after a heart attack leaves him unable to work and the state welfare system fails him; the stubbornly self-reliant Daniel must stand up and fight for his dignity; leading a one-man crusade for compassion that will transform the lives of a struggling single mother (Hayley Squires) and her two children. Graced with humor and heart; I; Daniel Blake is a moving; much-needed reminder of the power of empathy from one of the world's greatest living filmmakers.
20170056,2017,197,In this; the 42nd documentary by Frederick Wiseman (recipient of an Honorary Oscar in 2016); the legendary filmmaker brings his incisive vision behind the scenes of one of the world's greatest institutions of learning; capturing the vast programmatic scope of NYC's library system. The NYPL is blessed with uniformly passionate staff and deeply devoted; appreciative bibliophiles and beneficiaries across its 92 branches. The film reveals a venerable place of welcome; cultural exchange; and intellectual creativity.
20170057,2017,90,"When Nazi U-Boats torpedo a ship carrying 83 school children during World War II; Hollywood movie star; Hedy Lamarr; decides to exact revenge. At night; after shooting her scenes on set; she works on a secret radio system that will allow the Allies to torpedo Nazi U-Boats with deadly accuracy. Her sketches remain ideas until a chance encounter with an eccentric composer enables her to transform them into useful technology. The secret communication system she creates is groundbreaking and eventually changes the course of history. It would make a terrific fictional film; but this story happens to be true. Hedy Lamarr; the screen siren who was called ""the most beautiful woman in the world"" and starred alongside Hollywood giants like Spencer Tracy; Jimmy Stewart and Clark Gable; invented a wireless form of communication called ""frequency hopping"" that revolutionized mobile communications all over the world; a feat that would directly lead to the creation of secure communications for wireless phones; Bluetooth; GPS and WiFi technology itself"
20170058,2017,90,"Using the scope of the Holocaust; filmmaker Ferne Pearlstein examines what subjects are ""off-limits"" in comedy."
20170059,2017,91,"On a sweltering August day in 1945; villagers prepare for the wedding of the town clerk's son. Meanwhile; two Orthodox Jews arrive at the village train station with mysterious boxes labeled ""fragrances."" The town clerk fears the men may be heirs of the village's deported Jews and expects them to demand their illegally acquired property back; originally lost during the second World War. Other villagers are afraid more survivors will come; posing a threat to the property and possessions they have claimed as their own."
20170060,2017,98,Dolores Huerta is among the most important; yet least known; activists in American history. An equal partner in co-founding the first farm workers unions with Cesar Chavez; her enormous contributions have gone largely unrecognized. Dolores tirelessly led the fight for racial and labor justice alongside Chavez; becoming one of the most defiant feminists of the twentieth century-and she continues the fight to this day; at 87. With intimate and unprecedented access to this intensely private mother to eleven; the film reveals the raw; personal stakes involved in committing one's life to social change. Directed by Peter Bratt.
20170061,2017,126,Cynthia Nixon delivers a triumphant performance as Emily Dickinson as she personifies the wit; intellectual independence and pathos of the poet whose genius only came to be recognized after her death. Acclaimed British director Terence Davies (House of Mirth; The Deep Blue Sea) exquisitely evokes Dickinson's deep attachment to her close knit family along with the manners; mores and spiritual convictions of her time that she struggled with and transcended in her poetry.
20170062,2017,97,Neurotic and manic; bold and magnetic; Paula (Dosch) is a muddle of contradictions. Fresh from an unceremonious dumping by her boyfriend of 10 years; she finds herself wandering the streets of Paris- jobless; homeless and single- with no idea of what life holds for her next. At 31 years old; with little to show for it but a kidnapped cat and a sense of adventure; she sets out to reinvent herself new job; new friends; new life and finds that these things never do come easily.
20170063,2017,116,Thelma; a shy young student; has just left her religious family in a small town on the west coast of Norway to study at a university in Oslo. While at the library one day; she experiences a violent; unexpected seizure. Soon after; she finds herself intensely drawn toward Anja; a beautiful young student who reciprocates Thelma's powerful attraction. As the semester continues; Thelma becomes increasingly overwhelmed by her intense feelings for Anja - feelings she doesn't dare acknowledge; even to herself - while at the same time experiencing even more extreme seizures. As it becomes clearer that the seizures are a symptom of inexplicable; often dangerous; supernatural abilities; Thelma is confronted with tragic secrets of her past; and the terrifying implications of her powers.
20170064,2017,76,"Portrait photographer Elsa Dorfman found her medium in 1980: the larger-than-life Polaroid Land 20x24 camera. For the next thirty-five years she captured the ""surfaces"" of those who visited her Cambridge; Massachusetts studio: families; Beat poets; rock stars; and Harvard notables. As pictures begin to fade and her retirement looms; Dorfman gives Errol Morris an inside tour of her backyard archive."
20170065,2017,93,Parvana is an 11-year-old girl growing up under the Taliban in Afghanistan in 2001. When her father is wrongfully arrested; Parvana cuts off her hair and dresses like a boy in order to support her family. Working alongside her friend Shauzia; Parvana discovers a new world of freedom-and danger. With undaunted courage; Parvana draws strength from the fantastical stories she invents; as she embarks on a quest to find her father and reunite her family. Equal parts thrilling and enchanting; The Breadwinner is an inspiring and luminously animated tale about the power of stories to sustain hope and carry us through dark times
20170066,2017,93,The true story of Olli Mäki; the famous Finnish boxer who had a shot at the 1962 World Featherweight title. Immensely talented and equally modest; Olli's small town life is transformed when he is swept into national stardom and suddenly regarded as a symbol of his country. There's only one problem: Olli is falling in love. Inside the ring; it's Finland vs. the USA; but outside; boxing and romance become unlikely adversaries vying for Olli's attention. Captured entirely in 16mm black and white film; this widely-celebrated feature debut from Juho Kuosmanen was awarded the Un Certain Regard Prize at the Cannes Film Festival.
20170067,2017,111,WIND RIVER is a chilling thriller that follows a rookie FBI agent (Elizabeth Olsen) who teams up with a local game tracker with deep community ties and a haunted past (Jeremy Renner) to investigate the murder of a local girl on a remote Native American Reservation in the hopes of solving her mysterious death. Written and directed by Taylor Sheridan; WIND RIVER also stars Gil Birmingham; Jon Bernthal; Julia Jones; Kelsey Asbille; and James Jordan.
